eval,key,intelligibility,naturalness,cb1,cb2,cb3,cb4,start_time,end_time,path,listener_id,hubert,smile,speaker
test,BM082B14,5.0,4.5,False,False,False,True,2025/01/27 15:58:10.857,2025/01/27 15:58:22,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/BM082B14_hubert_layer6.pt,data/smile/BM082B14.pt,BM082
test,F015B31,1.5,2.0,True,False,True,False,2025/01/27 15:58:32.268,2025/01/27 15:58:47,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F015B31_hubert_layer6.pt,data/smile/F015B31.pt,F015
test,M025B04,5.0,4.0,True,False,False,False,2025/01/27 15:58:53.477,2025/01/27 15:59:03,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M025B04_hubert_layer6.pt,data/smile/M025B04.pt,M025
test,F018C46,5.0,4.0,True,False,False,False,2025/01/27 15:59:08.499,2025/01/27 15:59:26,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F018C46_hubert_layer6.pt,data/smile/F018C46.pt,F018
test,F010B36,3.0,2.5,True,False,False,False,2025/01/27 15:59:31.996,2025/01/27 15:59:42,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F010B36_hubert_layer6.pt,data/smile/F010B36.pt,F010
test,M018B05,3.0,3.0,True,False,False,False,2025/01/27 15:59:49.852,2025/01/27 15:59:59,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M018B05_hubert_layer6.pt,data/smile/M018B05.pt,M018
test,F010C02,2.0,2.5,True,False,False,False,2025/01/27 16:00:08.477,2025/01/27 16:00:31,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F010C02_hubert_layer6.pt,data/smile/F010C02.pt,F010
test,BF026C41,5.0,4.5,False,False,False,True,2025/01/27 16:00:41.303,2025/01/27 16:00:52,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/BF026C41_hubert_layer6.pt,data/smile/BF026C41.pt,BF026
test,M024B33,3.0,2.0,True,False,False,False,2025/01/27 16:01:00.340,2025/01/27 16:01:05,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M024B33_hubert_layer6.pt,data/smile/M024B33.pt,M024
test,M002B30,2.0,1.5,True,True,False,True,2025/01/27 16:01:20.202,2025/01/27 16:01:52,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M002B30_hubert_layer6.pt,data/smile/M002B30.pt,M002
test,M028B42,4.5,4.5,True,False,False,False,2025/01/27 16:02:02.361,2025/01/27 16:02:14,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M028B42_hubert_layer6.pt,data/smile/M028B42.pt,M028
test,F007C16,4.5,3.5,False,True,True,False,2025/01/27 16:02:19.934,2025/01/27 16:02:34,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F007C16_hubert_layer6.pt,data/smile/F007C16.pt,F007
test,M006B28,4.0,3.5,True,False,True,False,2025/01/27 16:02:39.391,2025/01/27 16:02:57,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M006B28_hubert_layer6.pt,data/smile/M006B28.pt,M006
test,M003B50,1.5,1.5,False,False,False,False,2025/01/27 16:03:05.849,2025/01/27 16:03:14,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M003B50_hubert_layer6.pt,data/smile/M003B50.pt,M003
test,BM047C23,4.5,4.0,True,False,False,False,2025/01/27 16:03:22.094,2025/01/27 16:03:29,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/BM047C23_hubert_layer6.pt,data/smile/BM047C23.pt,BM047
test,M011C10,3.0,3.0,True,False,False,False,2025/01/27 16:03:38.137,2025/01/27 16:03:51,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M011C10_hubert_layer6.pt,data/smile/M011C10.pt,M011
test,M005B08,4.5,3.0,False,False,True,True,2025/01/27 16:03:57.060,2025/01/27 16:04:12,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M005B08_hubert_layer6.pt,data/smile/M005B08.pt,M005
test,M011B35,4.0,2.5,True,False,False,True,2025/01/27 16:04:20.094,2025/01/27 16:04:40,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M011B35_hubert_layer6.pt,data/smile/M011B35.pt,M011
test,M005C12,4.5,3.0,True,True,False,True,2025/01/27 16:04:44.950,2025/01/27 16:05:21,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M005C12_hubert_layer6.pt,data/smile/M005C12.pt,M005
test,M028C50,4.5,4.5,False,False,False,False,2025/01/27 16:05:28.210,2025/01/27 16:05:52,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M028C50_hubert_layer6.pt,data/smile/M028C50.pt,M028
test,M017C07,3.0,2.0,True,True,True,False,2025/01/27 16:06:07.849,2025/01/27 16:06:26,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M017C07_hubert_layer6.pt,data/smile/M017C07.pt,M017
test,F003C06,4.5,1.5,True,True,False,True,2025/01/27 16:06:37.312,2025/01/27 16:06:55,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F003C06_hubert_layer6.pt,data/smile/F003C06.pt,F003
test,F002C20,1.5,2.0,True,False,True,False,2025/01/27 16:07:03.008,2025/01/27 16:07:17,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F002C20_hubert_layer6.pt,data/smile/F002C20.pt,F002
test,F005B21,2.0,2.5,True,False,False,False,2025/01/27 16:07:24.079,2025/01/27 16:07:37,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F005B21_hubert_layer6.pt,data/smile/F005B21.pt,F005
test,BM083B45,5.0,4.0,False,False,False,True,2025/01/27 16:07:45.112,2025/01/27 16:08:00,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/BM083B45_hubert_layer6.pt,data/smile/BM083B45.pt,BM083
test,M007C29,5.0,4.5,True,False,False,True,2025/01/27 16:08:07.674,2025/01/27 16:08:30,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M007C29_hubert_layer6.pt,data/smile/M007C29.pt,M007
test,F005C13,1.5,2.0,False,False,False,False,2025/01/27 16:08:38.033,2025/01/27 16:08:43,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F005C13_hubert_layer6.pt,data/smile/F005C13.pt,F005
test,M009B23,2.5,2.0,True,False,True,True,2025/01/27 16:08:48.818,2025/01/27 16:09:10,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M009B23_hubert_layer6.pt,data/smile/M009B23.pt,M009
test,M015C08,2.5,2.0,True,False,False,False,2025/01/27 16:09:21.903,2025/01/27 16:09:33,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M015C08_hubert_layer6.pt,data/smile/M015C08.pt,M015
test,F003B41,2.0,2.0,True,True,False,True,2025/01/27 16:09:44.958,2025/01/27 16:10:03,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F003B41_hubert_layer6.pt,data/smile/F003B41.pt,F003
test,F014B48,4.0,4.5,True,False,False,True,2025/01/27 16:10:07.950,2025/01/27 16:10:28,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F014B48_hubert_layer6.pt,data/smile/F014B48.pt,F014
test,M002C47,1.0,1.5,False,False,False,False,2025/01/27 16:10:36.781,2025/01/27 16:10:50,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M002C47_hubert_layer6.pt,data/smile/M002C47.pt,M002
test,F018B19,5.0,5.0,False,False,False,False,2025/01/27 16:10:57.387,2025/01/27 16:11:20,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F018B19_hubert_layer6.pt,data/smile/F018B19.pt,F018
test,M001C48,1.0,1.5,False,False,False,False,2025/01/27 16:11:30.642,2025/01/27 16:11:38,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M001C48_hubert_layer6.pt,data/smile/M001C48.pt,M001
test,F013C03,4.0,4.0,True,False,False,False,2025/01/27 16:11:44.330,2025/01/27 16:11:58,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F013C03_hubert_layer6.pt,data/smile/F013C03.pt,F013
test,M010C22,3.5,2.5,True,False,False,False,2025/01/27 16:12:04.698,2025/01/27 16:12:24,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/M010C22_hubert_layer6.pt,data/smile/M010C22.pt,M010
test,F020C38,1.5,2.0,True,False,False,True,2025/01/27 16:12:35.056,2025/01/27 16:12:45,deaf_csv/deaf_test_024.csv,202501271630,/home/akio/deaf_si_2025/data/hubert/F020C38_hubert_layer6.pt,data/smile/F020C38.pt,F020
trial,F020C15,5.0,4.0,True,False,False,False,2025/02/12 15:08:15,2025/02/12 15:08:42,deaf_csv/deaf_trial_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F020C15_hubert_layer6.pt,data/smile/F020C15.pt,F020
trial,F006B16,5.0,4.0,True,False,False,False,2025/02/12 15:08:50,2025/02/12 15:09:11,deaf_csv/deaf_trial_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F006B16_hubert_layer6.pt,data/smile/F006B16.pt,F006
trial,M015C28,5.0,5.0,False,False,False,True,2025/02/12 15:09:21,2025/02/12 15:09:35,deaf_csv/deaf_trial_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M015C28_hubert_layer6.pt,data/smile/M015C28.pt,M015
trial,M002B11,4.0,4.0,True,False,False,False,2025/02/12 15:09:47,2025/02/12 15:10:02,deaf_csv/deaf_trial_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M002B11_hubert_layer6.pt,data/smile/M002B11.pt,M002
test,BF027C27,5.0,5.0,False,False,False,False,2025/02/12 15:10:14.517,2025/02/12 15:10:21,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/BF027C27_hubert_layer6.pt,data/smile/BF027C27.pt,BF027
test,M024B32,2.5,4.0,True,False,False,False,2025/02/12 15:10:26.646,2025/02/12 15:10:43,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M024B32_hubert_layer6.pt,data/smile/M024B32.pt,M024
test,M001B46,4.0,4.0,True,False,False,False,2025/02/12 15:10:48.933,2025/02/12 15:11:05,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M001B46_hubert_layer6.pt,data/smile/M001B46.pt,M001
test,F005C06,4.5,4.5,True,False,False,False,2025/02/12 15:11:14.041,2025/02/12 15:11:24,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F005C06_hubert_layer6.pt,data/smile/F005C06.pt,F005
test,F019B21,4.0,4.5,True,False,False,False,2025/02/12 15:11:59.214,2025/02/12 15:12:09,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F019B21_hubert_layer6.pt,data/smile/F019B21.pt,F019
test,F003B43,3.5,3.5,True,False,False,False,2025/02/12 15:12:23.178,2025/02/12 15:12:38,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F003B43_hubert_layer6.pt,data/smile/F003B43.pt,F003
test,F015C20,2.0,3.0,True,False,False,True,2025/02/12 15:12:47.380,2025/02/12 15:13:09,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F015C20_hubert_layer6.pt,data/smile/F015C20.pt,F015
test,M023C38,3.0,4.5,True,False,False,False,2025/02/12 15:13:20.294,2025/02/12 15:13:32,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M023C38_hubert_layer6.pt,data/smile/M023C38.pt,M023
test,BF069B06,5.0,5.0,False,False,False,False,2025/02/12 15:13:41.315,2025/02/12 15:13:50,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/BF069B06_hubert_layer6.pt,data/smile/BF069B06.pt,BF069
test,F010C37,4.0,4.5,True,False,False,False,2025/02/12 15:13:59.529,2025/02/12 15:14:09,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F010C37_hubert_layer6.pt,data/smile/F010C37.pt,F010
test,F013B27,5.0,5.0,False,False,False,False,2025/02/12 15:14:18.636,2025/02/12 15:14:22,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F013B27_hubert_layer6.pt,data/smile/F013B27.pt,F013
test,M001C41,1.5,3.0,True,False,False,False,2025/02/12 15:14:33.922,2025/02/12 15:14:46,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M001C41_hubert_layer6.pt,data/smile/M001C41.pt,M001
test,F018B13,4.5,4.5,True,False,False,False,2025/02/12 15:14:53.371,2025/02/12 15:15:02,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F018B13_hubert_layer6.pt,data/smile/F018B13.pt,F018
test,M009C07,4.5,4.5,True,False,False,False,2025/02/12 15:15:12.468,2025/02/12 15:15:19,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M009C07_hubert_layer6.pt,data/smile/M009C07.pt,M009
test,F007B15,5.0,5.0,False,False,False,False,2025/02/12 15:15:23.850,2025/02/12 15:15:28,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F007B15_hubert_layer6.pt,data/smile/F007B15.pt,F007
test,M025C19,4.0,4.0,True,False,False,False,2025/02/12 15:15:36.618,2025/02/12 15:15:50,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M025C19_hubert_layer6.pt,data/smile/M025C19.pt,M025
test,M011B39,4.0,4.0,True,False,True,False,2025/02/12 15:15:54.682,2025/02/12 15:16:07,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M011B39_hubert_layer6.pt,data/smile/M011B39.pt,M011
test,M007B25,5.0,5.0,False,False,False,False,2025/02/12 15:16:13.575,2025/02/12 15:16:16,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M007B25_hubert_layer6.pt,data/smile/M007B25.pt,M007
test,BM047C01,4.0,4.5,False,False,True,False,2025/02/12 15:16:24.788,2025/02/12 15:16:34,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/BM047C01_hubert_layer6.pt,data/smile/BM047C01.pt,BM047
test,F008B41,1.0,1.5,True,False,True,True,2025/02/12 15:16:45.214,2025/02/12 15:16:59,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F008B41_hubert_layer6.pt,data/smile/F008B41.pt,F008
test,F008C47,1.0,1.0,True,False,True,True,2025/02/12 15:17:09.426,2025/02/12 15:17:16,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F008C47_hubert_layer6.pt,data/smile/F008C47.pt,F008
test,F020B03,4.0,4.0,True,False,False,True,2025/02/12 15:17:25.361,2025/02/12 15:17:34,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F020B03_hubert_layer6.pt,data/smile/F020B03.pt,F020
test,M006C21,4.0,4.5,True,False,False,False,2025/02/12 15:17:46.820,2025/02/12 15:17:57,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M006C21_hubert_layer6.pt,data/smile/M006C21.pt,M006
test,F005B49,2.0,3.0,True,False,True,False,2025/02/12 15:18:09.697,2025/02/12 15:18:21,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F005B49_hubert_layer6.pt,data/smile/F005B49.pt,F005
test,M009B05,4.5,4.5,True,False,False,False,2025/02/12 15:18:55.458,2025/02/12 15:19:00,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M009B05_hubert_layer6.pt,data/smile/M009B05.pt,M009
test,F002B23,2.0,3.0,True,False,False,False,2025/02/12 15:19:07.246,2025/02/12 15:19:18,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F002B23_hubert_layer6.pt,data/smile/F002B23.pt,F002
test,M023B38,4.5,4.5,True,False,False,False,2025/02/12 15:19:23.219,2025/02/12 15:19:33,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M023B38_hubert_layer6.pt,data/smile/M023B38.pt,M023
test,M025B19,4.0,4.0,True,False,False,False,2025/02/12 15:19:39.616,2025/02/12 15:19:55,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M025B19_hubert_layer6.pt,data/smile/M025B19.pt,M025
test,M018B09,5.0,5.0,False,False,False,False,2025/02/12 15:20:02.297,2025/02/12 15:20:06,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M018B09_hubert_layer6.pt,data/smile/M018B09.pt,M018
test,F019C22,4.0,4.5,False,False,True,False,2025/02/12 15:20:12.261,2025/02/12 15:20:28,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F019C22_hubert_layer6.pt,data/smile/F019C22.pt,F019
test,M006B47,5.0,5.0,False,False,False,False,2025/02/12 15:20:37.241,2025/02/12 15:20:41,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M006B47_hubert_layer6.pt,data/smile/M006B47.pt,M006
test,F016B44,4.0,4.0,True,False,False,False,2025/02/12 15:20:46.702,2025/02/12 15:20:55,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F016B44_hubert_layer6.pt,data/smile/F016B44.pt,F016
test,F009C04,1.5,2.5,True,False,True,False,2025/02/12 15:21:04.675,2025/02/12 15:21:17,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F009C04_hubert_layer6.pt,data/smile/F009C04.pt,F009
test,M003C44,4.5,4.5,True,False,False,False,2025/02/12 15:21:23.309,2025/02/12 15:21:32,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M003C44_hubert_layer6.pt,data/smile/M003C44.pt,M003
test,M003B22,4.5,4.5,True,False,False,False,2025/02/12 15:21:39.534,2025/02/12 15:21:46,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M003B22_hubert_layer6.pt,data/smile/M003B22.pt,M003
test,F007C08,4.5,4.5,True,False,False,False,2025/02/12 15:21:53.996,2025/02/12 15:21:58,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F007C08_hubert_layer6.pt,data/smile/F007C08.pt,F007
test,M024C31,5.0,4.5,True,False,False,False,2025/02/12 15:22:04.769,2025/02/12 15:22:12,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M024C31_hubert_layer6.pt,data/smile/M024C31.pt,M024
test,M011C48,4.0,4.5,True,False,False,False,2025/02/12 15:22:21.309,2025/02/12 15:22:30,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M011C48_hubert_layer6.pt,data/smile/M011C48.pt,M011
test,M012C09,4.0,4.0,True,False,True,False,2025/02/12 15:22:35.058,2025/02/12 15:22:44,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M012C09_hubert_layer6.pt,data/smile/M012C09.pt,M012
test,F004B26,5.0,5.0,False,False,False,False,2025/02/12 15:22:49.547,2025/02/12 15:22:52,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F004B26_hubert_layer6.pt,data/smile/F004B26.pt,F004
test,F010B45,4.0,4.0,True,True,False,False,2025/02/12 15:22:59.073,2025/02/12 15:23:11,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F010B45_hubert_layer6.pt,data/smile/F010B45.pt,F010
test,M005C33,4.5,4.5,False,False,True,False,2025/02/12 15:23:18.967,2025/02/12 15:23:24,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M005C33_hubert_layer6.pt,data/smile/M005C33.pt,M005
test,M013B02,1.0,1.5,True,False,True,False,2025/02/12 15:23:31.224,2025/02/12 15:23:44,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M013B02_hubert_layer6.pt,data/smile/M013B02.pt,M013
test,M005B07,4.5,4.5,False,False,True,True,2025/02/12 15:23:52.991,2025/02/12 15:24:02,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M005B07_hubert_layer6.pt,data/smile/M005B07.pt,M005
test,M014C25,1.5,2.0,True,True,True,False,2025/02/12 15:24:08.517,2025/02/12 15:24:20,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M014C25_hubert_layer6.pt,data/smile/M014C25.pt,M014
test,BF026C29,5.0,5.0,False,False,False,False,2025/02/12 15:24:26.897,2025/02/12 15:24:29,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/BF026C29_hubert_layer6.pt,data/smile/BF026C29.pt,BF026
test,M004C35,1.0,1.0,True,True,True,False,2025/02/12 15:24:35.899,2025/02/12 15:24:49,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M004C35_hubert_layer6.pt,data/smile/M004C35.pt,M004
test,M012B01,1.0,1.5,True,False,True,False,2025/02/12 15:24:58.556,2025/02/12 15:25:10,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M012B01_hubert_layer6.pt,data/smile/M012B01.pt,M012
test,F018C23,5.0,4.5,True,False,False,False,2025/02/12 15:25:16.774,2025/02/12 15:25:26,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F018C23_hubert_layer6.pt,data/smile/F018C23.pt,F018
test,M028B33,5.0,4.5,False,True,False,False,2025/02/12 15:25:34.982,2025/02/12 15:25:46,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M028B33_hubert_layer6.pt,data/smile/M028B33.pt,M028
test,M017B12,2.5,4.0,True,False,True,False,2025/02/12 15:25:53.436,2025/02/12 15:26:14,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M017B12_hubert_layer6.pt,data/smile/M017B12.pt,M017
test,M010B20,4.5,4.0,True,False,False,False,2025/02/12 15:26:20.683,2025/02/12 15:26:29,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M010B20_hubert_layer6.pt,data/smile/M010B20.pt,M010
test,M018C17,4.5,4.5,True,False,False,False,2025/02/12 15:26:33.682,2025/02/12 15:26:46,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M018C17_hubert_layer6.pt,data/smile/M018C17.pt,M018
test,BF070B14,5.0,5.0,False,False,False,False,2025/02/12 15:26:51.297,2025/02/12 15:26:54,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/BF070B14_hubert_layer6.pt,data/smile/BF070B14.pt,BF070
test,M028C18,5.0,5.0,False,False,False,False,2025/02/12 15:26:59.500,2025/02/12 15:27:02,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M028C18_hubert_layer6.pt,data/smile/M028C18.pt,M028
test,M010C43,2.0,4.0,True,False,True,False,2025/02/12 15:27:09.441,2025/02/12 15:27:26,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M010C43_hubert_layer6.pt,data/smile/M010C43.pt,M010
test,F003C34,5.0,4.0,False,True,True,False,2025/02/12 15:27:32.859,2025/02/12 15:27:43,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F003C34_hubert_layer6.pt,data/smile/F003C34.pt,F003
test,M002C50,4.0,4.0,True,False,True,False,2025/02/12 15:27:52.135,2025/02/12 15:28:04,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M002C50_hubert_layer6.pt,data/smile/M002C50.pt,M002
test,F004C40,5.0,5.0,False,False,False,False,2025/02/12 15:28:09.549,2025/02/12 15:28:12,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F004C40_hubert_layer6.pt,data/smile/F004C40.pt,F004
test,M007C42,5.0,5.0,False,False,False,False,2025/02/12 15:28:22.957,2025/02/12 15:28:25,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M007C42_hubert_layer6.pt,data/smile/M007C42.pt,M007
test,M013C02,1.0,1.5,True,False,True,True,2025/02/12 15:28:36.694,2025/02/12 15:28:45,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M013C02_hubert_layer6.pt,data/smile/M013C02.pt,M013
test,F014C10,4.5,4.5,True,False,False,False,2025/02/12 15:28:54.180,2025/02/12 15:29:03,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F014C10_hubert_layer6.pt,data/smile/F014C10.pt,F014
test,F013C36,4.5,4.5,True,False,False,False,2025/02/12 15:29:08.568,2025/02/12 15:29:15,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F013C36_hubert_layer6.pt,data/smile/F013C36.pt,F013
test,M004B24,4.5,4.0,True,False,True,True,2025/02/12 15:29:23.748,2025/02/12 15:29:35,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/M004B24_hubert_layer6.pt,data/smile/M004B24.pt,M004
test,BM082B37,5.0,5.0,False,False,False,False,2025/02/12 15:29:44.490,2025/02/12 15:29:46,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/BM082B37_hubert_layer6.pt,data/smile/BM082B37.pt,BM082
test,BM046C03,5.0,5.0,False,False,False,False,2025/02/12 15:29:54.250,2025/02/12 15:29:57,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/BM046C03_hubert_layer6.pt,data/smile/BM046C03.pt,BM046
test,F006C24,4.5,4.5,False,False,True,False,2025/02/12 15:30:02.122,2025/02/12 15:30:08,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F006C24_hubert_layer6.pt,data/smile/F006C24.pt,F006
test,F002C16,2.0,4.0,False,False,True,False,2025/02/12 15:30:14.101,2025/02/12 15:30:22,deaf_csv/deaf_test_025.csv,202502121530,/home/akio/deaf_si_2025/data/hubert/F002C16_hubert_layer6.pt,data/smile/F002C16.pt,F002
